image_id,folder,true_crop,expected_family,is_ood,vision_status,predicted_crop,crop_confidence,predicted_disease,disease_confidence,requires_second_image,has_clarification_prompt,prescription_emitted,prescription_crop,prescription_disease,prescription_chemical,outcome
Tomato__Mosaic_Virus/0007.jpg,Tomato__Mosaic_Virus,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Mosaic_Virus/0008.jpg,Tomato__Mosaic_Virus,Tomato,Solanacea,False,uncertain,Tomato,1.0,,0.0,False,True,False,,,,SAFE_CLARIFICATION
Tomato__Mosaic_Virus/0009.jpg,Tomato__Mosaic_Virus,Tomato,Solanacea,False,no_disease_model,Tomato,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Cauliflower__Bacterial_Spot/0001.png,Cauliflower__Bacterial_Spot,Cauliflower,Brassica,False,diagnosed,Cauliflower,0.9813,Cauliflower__Bacterial_Spot,0.9998,False,False,False,,,,SAFE_AUTOMATION
Cauliflower__Bacterial_Spot/0002.png,Cauliflower__Bacterial_Spot,Cauliflower,Brassica,False,diagnosed,Cauliflower,1.0,Cauliflower__Bacterial_Spot,0.9999,False,False,False,,,,SAFE_AUTOMATION
Cauliflower__Bacterial_Spot/0004.png,Cauliflower__Bacterial_Spot,Cauliflower,Brassica,False,diagnosed,Cauliflower,1.0,Cauliflower__Bacterial_Spot,1.0,False,False,False,,,,SAFE_AUTOMATION
Cauliflower__Healthy/0001.png,Cauliflower__Healthy,Cauliflower,Brassica,False,healthy,Cauliflower,1.0,Cauliflower__Healthy,1.0,False,False,False,,,,SAFE_AUTOMATION
Cauliflower__Healthy/0005.png,Cauliflower__Healthy,Cauliflower,Brassica,False,healthy,Cauliflower,1.0,Cauliflower__Healthy,1.0,False,False,False,,,,SAFE_AUTOMATION
Gourd__Downy_Mildew/0001.png,Gourd__Downy_Mildew,Gourd,GourdGuava,True,invalid_image,,0.0,,0.0,False,True,False,,,,SAFE_ABSTAIN
Gourd__Downy_Mildew/0002.png,Gourd__Downy_Mildew,Gourd,GourdGuava,True,no_disease_model,Gourd,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Gourd__Downy_Mildew/0005.png,Gourd__Downy_Mildew,Gourd,GourdGuava,True,no_disease_model,Gourd,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Gourd__Downy_Mildew/0007.png,Gourd__Downy_Mildew,Gourd,GourdGuava,True,no_disease_model,Gourd,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Gourd__Healthy_Leaf/0001.png,Gourd__Healthy_Leaf,Gourd,GourdGuava,True,invalid_image,,0.0,,0.0,False,True,False,,,,SAFE_ABSTAIN
Gourd__Healthy_Leaf/0002.png,Gourd__Healthy_Leaf,Gourd,GourdGuava,True,no_disease_model,Gourd,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Gourd__Healthy_Leaf/0004.png,Gourd__Healthy_Leaf,Gourd,GourdGuava,True,invalid_image,,0.0,,0.0,False,True,False,,,,SAFE_ABSTAIN
Gourd__Healthy_Leaf/0005.png,Gourd__Healthy_Leaf,Gourd,GourdGuava,True,invalid_image,,0.0,,0.0,False,True,False,,,,SAFE_ABSTAIN
Gourd__Healthy_Leaf/0006.png,Gourd__Healthy_Leaf,Gourd,GourdGuava,True,no_disease_model,Gourd,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Gourd__Healthy_Leaf/0007.png,Gourd__Healthy_Leaf,Gourd,GourdGuava,True,invalid_image,,0.0,,0.0,False,True,False,,,,SAFE_ABSTAIN
Gourd__Healthy_Leaf/0008.png,Gourd__Healthy_Leaf,Gourd,GourdGuava,True,no_disease_model,Gourd,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Gourd__Mosaic_Virus/0002.png,Gourd__Mosaic_Virus,Gourd,GourdGuava,True,no_disease_model,Gourd,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
Gourd__Mosaic_Virus/0003.png,Gourd__Mosaic_Virus,Gourd,GourdGuava,True,no_disease_model,Gourd,1.0,,0.0,False,False,False,,,,SAFE_ABSTAIN
